1,0.19
2,0.29999998
3,0.29999998
4,0
5,0
6,0.089999996
7,0.049999997
8,0.19
9,0
10,0
11,0
12,1.3299999
13,1.24
14,0.93
15,1.25
16,0.21
17,0.59999996
18,0.34
19,0
20,0
21,0.42999998
22,0.64
23,1.06
24,1.56
25,1.74
26,2.27
27,3.3
28,4.22
29,3.4199998
30,4.25
31,5.2
32,5.2999997
33,5.06
34,4.9
35,4.5499997
36,4.49
37,4.41
38,3.6599998
39,4.0299997
40,3
41,3.25
42,4.68
43,5.6099997
44,4.52
45,3.1499999
46,1.54
47,0.94
48,0.29999998
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0.66999996
114,0.66999996
115,0.55
116,0
117,0
118,1.93
119,3.37
120,3.29
121,2.74
122,2.03
123,1.05
124,0.35
125,0.21
126,0.26
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0.71999997
138,1.4599999
139,1.87
140,2.48
141,4.75
142,5.85
143,6.75
144,6.67
145,8.2699995
146,8.91
147,9.21
148,9.16
149,8.32
150,7.79
151,6.39
152,5.1099997
153,4.42
154,3.74
155,2.29
156,0.35
157,0.24
158,0
159,0
160,0
161,0
162,0
163,0
164,0.01
165,0.01
166,0.03
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0.19999999
187,1.02
188,2.3899999
189,3.6899998
190,5.02
191,6.02
192,6.7
193,7.3799996
194,8.01
195,8.679999
196,8.78
197,9.48
198,10.45
199,10.88
200,11.46
201,11.889999
202,12.19
203,12.59
204,12.929999
205,12.87
206,12.469999
207,12.349999
208,12.03
209,11.5199995
210,11.05
211,10.48
212,9.9
213,9.599999
214,8.67
215,8.79
216,8.78
217,8.05
218,7.66
219,8.29
220,8.8
221,9.139999
222,9.41
223,9.61
224,9.08
225,7.83
226,7.7999997
227,8
228,9.08
229,9.849999
230,10.58
231,11.16
232,11.7
233,11.88
234,11.46
235,11.74
236,11.309999
237,10.66
238,10.08
239,9.679999
240,9.05
241,7.5499997
242,6.6
243,6.3199997
244,7.04
245,7.83
246,8.429999
247,8.76
248,8.179999
249,6.6299996
250,6.06
251,5.23
252,5.38
253,5.45
254,5.42
255,5.95
256,6.2799997
257,6.5099998
258,7.94
259,8.34
260,9.87
261,10.719999
262,11.099999
263,11.849999
264,12.05
265,12.259999
266,12.759999
267,13.19
268,13.2
269,13.32
270,13.19
271,12.65
272,12.87
273,13.17
274,13.53
275,13.88
276,13.969999
277,14.32
278,14.559999
279,14.849999
280,15.2699995
281,15.37
282,15.61
283,15.66
284,15.719999
285,15.57
286,15.599999
287,15.46
288,15.17
289,15.009999
290,14.73
291,14.809999
292,14.759999
293,14.7
294,15.23
295,15.33
296,15.58
297,15.429999
298,15.7699995
299,15.92
300,16.17
301,16.57
302,16.48
303,16.46
304,16.58
305,16.75
306,17.109999
307,16.99
308,17.07
309,17.279999
310,17.4
311,17.66
312,17.49
313,17.789999
314,17.9
315,17.68
316,17.449999
317,17.56
318,17.39
319,17.52
320,17.52
321,17.8
322,17.01
323,17.07
324,16.84
325,15.94
326,15.29
327,14.559999
328,13.69
329,13.12
330,12.599999
331,11.9
332,10.63
333,9.53
334,8.11
335,6.8599997
336,4.94
337,4.2599998
338,4.31
339,4.0299997
340,2.4299998
341,2.9199998
342,4.45
343,4.22
344,4.25
345,5.9
346,6.71
347,6.99
348,7.3999996
349,7.48
350,7.2799997
351,6.2799997
352,4.0699997
353,2.24
354,1.88
355,2.1399999
356,3.4499998
357,5.3199997
358,6.54
359,6.81
360,6.8399997
361,6.27
362,6.7
363,7.6
364,7.8999996
365,8.16
366,8.2
367,8.17
368,8.099999
369,8.08
370,7.45
371,7.02
372,6.71
373,6.2
374,5.8599997
375,5.75
376,5.9
377,6.39
378,6.98
379,7.2799997
380,7.02
381,6.43
382,6.17
383,6.33
384,6.47
385,6.64
386,6.98
387,7.0699997
388,7.69
389,7.98
390,7.5899997
391,7.1099997
392,7.37
393,7.2599998
394,7.5899997
395,7.94
396,8.61
397,9.51
398,9.94
399,10.26
400,9.469999
401,8.37
402,7.27
403,5.3399997
404,3.79
405,4.17
406,3.98
407,3.6699998
408,3.6999998
409,4.0699997
410,3.6899998
411,3.61
412,3.48
413,2.56
414,1.67
415,1.37
416,0.53
417,0.11
418,0
419,0.17999999
420,0
421,0.81
422,0.78
423,0.65999997
424,0
425,0
426,0
427,0
428,0.089999996
429,0.03
430,0.45
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
